status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,reaction_components_total,reaction_count_gap,total_engagement,like_to_comment_ratio,share_to_engagement_ratio,positive_reaction_percentage,negative_reaction_percentage,posting_hour,day_of_week,month,week_number,is_weekend,time_of_day,engagement_category,engagement_outlier
2864,photo,2018-04-21 09:18:00,8,0,0,8,0,0,0,0,0,8,0,8,0.0,0.0,100.0,0.0,9,Saturday,2018-04,16,True,Morning,Low,False
4582,video,2018-04-21 09:55:00,98,1,9,96,1,1,0,0,0,98,0,108,96.0,0.08333333333333333,100.0,0.0,9,Saturday,2018-04,16,True,Morning,Medium,False
4581,video,2018-04-21 10:02:00,721,436,113,651,62,4,1,2,1,721,0,1270,1.4931192660550459,0.08897637795275591,99.44521497919555,0.4160887656033287,10,Saturday,2018-04,16,True,Morning,High,True
4580,status,2018-04-21 22:02:00,855,93,4,840,6,9,0,0,0,855,0,952,9.03225806451613,0.004201680672268907,100.0,0.0,22,Saturday,2018-04,16,True,Night,High,False
2,photo,2018-04-21 22:45:00,150,0,0,150,0,0,0,0,0,150,0,150,0.0,0.0,100.0,0.0,22,Saturday,2018-04,16,True,Night,Medium,False
2863,video,2018-04-21 23:30:00,425,1377,186,360,62,0,2,1,0,425,0,1988,0.26143790849673204,0.09356136820925554,99.29411764705883,0.2352941176470588,23,Saturday,2018-04,16,True,Night,High,True
6363,photo,2018-04-22 00:41:00,42,0,1,40,1,0,1,0,0,42,0,43,0.0,0.023255813953488372,97.61904761904762,0.0,0,Sunday,2018-04,16,True,Overnight,Medium,False
5225,video,2018-04-22 01:02:00,163,269,243,105,53,1,4,0,0,163,0,675,0.3903345724907063,0.36,97.54601226993866,0.0,1,Sunday,2018-04,16,True,Overnight,High,False
6362,photo,2018-04-22 01:07:00,61,2,0,57,3,1,0,0,0,61,0,63,28.5,0.0,100.0,0.0,1,Sunday,2018-04,16,True,Overnight,Medium,False
6361,photo,2018-04-22 01:38:00,374,6,17,366,2,6,0,0,0,374,0,397,61.0,0.042821158690176324,100.0,0.0,1,Sunday,2018-04,16,True,Overnight,High,False
6360,photo,2018-04-22 01:41:00,16,0,1,16,0,0,0,0,0,16,0,17,0.0,0.058823529411764705,100.0,0.0,1,Sunday,2018-04,16,True,Overnight,Low,False
4579,status,2018-04-22 02:05:00,369,58,1,369,0,0,0,0,0,369,0,428,6.362068965517241,0.002336448598130841,100.0,0.0,2,Sunday,2018-04,16,True,Overnight,High,False
2862,photo,2018-04-22 02:19:00,7,3,0,7,0,0,0,0,0,7,0,10,2.3333333333333335,0.0,100.0,0.0,2,Sunday,2018-04,16,True,Overnight,Low,False
1,video,2018-04-22 06:00:00,529,512,262,432,92,3,1,1,0,529,0,1303,0.84375,0.20107444359171142,99.62192816635161,0.1890359168241966,6,Sunday,2018-04,16,True,Morning,High,True
6359,video,2018-04-22 06:46:00,22,11,1,20,1,1,0,0,0,22,0,34,1.8181818181818181,0.029411764705882353,100.0,0.0,6,Sunday,2018-04,16,True,Morning,Medium,False
5224,video,2018-04-22 06:56:00,151,218,230,112,34,3,2,0,0,151,0,599,0.5137614678899083,0.38397328881469117,98.67549668874173,0.0,6,Sunday,2018-04,16,True,Morning,High,False
6358,video,2018-04-22 07:09:00,16,3,0,15,1,0,0,0,0,16,0,19,5.0,0.0,100.0,0.0,7,Sunday,2018-04,16,True,Morning,Low,False
4578,video,2018-04-22 07:16:00,1411,1276,454,1043,234,123,9,0,2,1411,0,3141,0.817398119122257,0.14453995542820758,99.22041105598865,0.14174344436569808,7,Sunday,2018-04,16,True,Morning,High,True
4577,video,2018-04-22 07:37:00,238,0,19,236,2,0,0,0,0,238,0,257,0.0,0.07392996108949416,100.0,0.0,7,Sunday,2018-04,16,True,Morning,High,False
5223,photo,2018-04-22 08:30:00,17,0,0,17,0,0,0,0,0,17,0,17,0.0,0.0,100.0,0.0,8,Sunday,2018-04,16,True,Morning,Low,False
6357,photo,2018-04-22 08:32:00,47,16,0,46,1,0,0,0,0,47,0,63,2.875,0.0,100.0,0.0,8,Sunday,2018-04,16,True,Morning,Medium,False
2861,photo,2018-04-22 08:41:00,11,1,0,11,0,0,0,0,0,11,0,12,11.0,0.0,100.0,0.0,8,Sunday,2018-04,16,True,Morning,Low,False
4576,video,2018-04-22 08:51:00,1012,916,396,667,220,111,13,1,0,1012,0,2324,0.7281659388646288,0.1703958691910499,98.61660079051383,0.09881422924901186,8,Sunday,2018-04,16,True,Morning,High,True
4575,video,2018-04-22 08:55:00,341,0,51,339,2,0,0,0,0,341,0,392,0.0,0.13010204081632654,100.0,0.0,8,Sunday,2018-04,16,True,Morning,High,False
4092,video,2018-04-22 22:42:00,3,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,100.0,0.0,22,Sunday,2018-04,16,True,Night,Low,False
2860,video,2018-04-23 01:04:00,404,1129,150,328,68,4,4,0,0,404,0,1683,0.29052258635961026,0.08912655971479501,99.00990099009901,0.0,1,Monday,2018-04,17,False,Overnight,High,True
5222,video,2018-04-23 01:07:00,209,275,129,173,35,1,0,0,0,209,0,613,0.6290909090909091,0.21044045676998369,100.0,0.0,1,Monday,2018-04,17,False,Overnight,High,False
2859,photo,2018-04-23 03:46:00,23,1,0,23,0,0,0,0,0,23,0,24,23.0,0.0,100.0,0.0,3,Monday,2018-04,17,False,Overnight,Low,False
2858,photo,2018-04-23 04:48:00,7,8,0,7,0,0,0,0,0,7,0,15,0.875,0.0,100.0,0.0,4,Monday,2018-04,17,False,Overnight,Low,False
6356,video,2018-04-23 06:56:00,58,2,0,55,1,0,2,0,0,58,0,60,27.5,0.0,96.55172413793103,0.0,6,Monday,2018-04,17,False,Morning,Medium,False
5221,video,2018-04-23 07:05:00,125,254,145,90,33,2,0,0,0,125,0,524,0.3543307086614173,0.2767175572519084,100.0,0.0,7,Monday,2018-04,17,False,Morning,High,False
6245,photo,2018-04-23 07:26:00,324,45,3,280,0,17,1,19,7,324,0,372,6.222222222222222,0.008064516129032258,91.66666666666666,8.024691358024691,7,Monday,2018-04,17,False,Morning,High,False
6194,photo,2018-04-23 07:26:00,324,45,3,280,0,17,1,19,7,324,0,372,6.222222222222222,0.008064516129032258,91.66666666666666,8.024691358024691,7,Monday,2018-04,17,False,Morning,High,False
6355,photo,2018-04-23 09:12:00,51,1,4,47,3,1,0,0,0,51,0,56,47.0,0.07142857142857142,100.0,0.0,9,Monday,2018-04,17,False,Morning,Medium,False
5220,video,2018-04-23 22:13:00,14,0,6,14,0,0,0,0,0,14,0,20,0.0,0.3,100.0,0.0,22,Monday,2018-04,17,False,Night,Low,False
4091,video,2018-04-23 22:51:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,22,Monday,2018-04,17,False,Night,Low,False
2857,photo,2018-04-23 22:52:00,166,20,2,159,1,6,0,0,0,166,0,188,7.95,0.010638297872340425,100.0,0.0,22,Monday,2018-04,17,False,Night,Medium,False
5219,photo,2018-04-23 22:58:00,15,0,0,15,0,0,0,0,0,15,0,15,0.0,0.0,100.0,0.0,22,Monday,2018-04,17,False,Night,Low,False
2856,photo,2018-04-24 00:03:00,14,0,0,14,0,0,0,0,0,14,0,14,0.0,0.0,100.0,0.0,0,Tuesday,2018-04,17,False,Overnight,Low,False
5218,video,2018-04-24 01:09:00,145,328,174,113,29,0,1,1,1,145,0,647,0.3445121951219512,0.2689335394126739,97.93103448275862,1.3793103448275863,1,Tuesday,2018-04,17,False,Overnight,High,False
5217,video,2018-04-24 01:17:00,57,1,14,57,0,0,0,0,0,57,0,72,57.0,0.19444444444444445,100.0,0.0,1,Tuesday,2018-04,17,False,Overnight,Medium,False
4090,video,2018-04-24 01:51:00,2,0,1,2,0,0,0,0,0,2,0,3,0.0,0.3333333333333333,100.0,0.0,1,Tuesday,2018-04,17,False,Overnight,Low,False
2855,photo,2018-04-24 02:48:00,7,3,0,7,0,0,0,0,0,7,0,10,2.3333333333333335,0.0,100.0,0.0,2,Tuesday,2018-04,17,False,Overnight,Low,False
5216,video,2018-04-24 07:10:00,177,373,227,141,34,1,1,0,0,177,0,777,0.3780160857908847,0.29214929214929214,99.43502824858757,0.0,7,Tuesday,2018-04,17,False,Morning,High,False
4574,video,2018-04-24 07:21:00,1886,2059,544,1437,407,13,24,1,4,1886,0,4489,0.6979116075764934,0.1211851191802183,98.46235418875928,0.2651113467656416,7,Tuesday,2018-04,17,False,Morning,High,True
3905,status,2018-04-24 07:49:00,473,83,4,450,20,0,3,0,0,473,0,560,5.421686746987952,0.007142857142857143,99.36575052854123,0.0,7,Tuesday,2018-04,17,False,Morning,High,False
2854,photo,2018-04-24 08:03:00,513,11,34,503,9,1,0,0,0,513,0,558,45.72727272727273,0.06093189964157706,100.0,0.0,8,Tuesday,2018-04,17,False,Morning,High,False
2853,status,2018-04-24 08:17:00,65,9,0,65,0,0,0,0,0,65,0,74,7.222222222222222,0.0,100.0,0.0,8,Tuesday,2018-04,17,False,Morning,Medium,False
4573,video,2018-04-24 08:34:00,173,0,11,173,0,0,0,0,0,173,0,184,0.0,0.059782608695652176,100.0,0.0,8,Tuesday,2018-04,17,False,Morning,Medium,False
4572,video,2018-04-24 09:07:00,1513,1309,396,1197,159,150,7,0,0,1513,0,3218,0.9144385026737968,0.12305779987569919,99.53734302709847,0.0,9,Tuesday,2018-04,17,False,Morning,High,True
2852,photo,2018-04-24 21:21:00,7,1,0,7,0,0,0,0,0,7,0,8,7.0,0.0,100.0,0.0,21,Tuesday,2018-04,17,False,Night,Low,False
2851,photo,2018-04-24 22:46:00,11,3,0,11,0,0,0,0,0,11,0,14,3.6666666666666665,0.0,100.0,0.0,22,Tuesday,2018-04,17,False,Night,Low,False
4089,video,2018-04-25 00:12:00,3,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,100.0,0.0,0,Wednesday,2018-04,17,False,Overnight,Low,False
5215,video,2018-04-25 00:59:00,179,390,224,123,49,4,3,0,0,179,0,793,0.3153846153846154,0.28247162673392184,98.32402234636871,0.0,0,Wednesday,2018-04,17,False,Overnight,High,False
3904,photo,2018-04-25 01:58:00,751,35,2,733,7,11,0,0,0,751,0,788,20.942857142857143,0.0025380710659898475,100.0,0.0,1,Wednesday,2018-04,17,False,Overnight,High,False
2850,photo,2018-04-25 04:11:00,11,3,0,11,0,0,0,0,0,11,0,14,3.6666666666666665,0.0,100.0,0.0,4,Wednesday,2018-04,17,False,Overnight,Low,False
6354,status,2018-04-25 05:16:00,98,5,0,87,2,5,4,0,0,98,0,103,17.4,0.0,95.91836734693877,0.0,5,Wednesday,2018-04,17,False,Overnight,Medium,False
5214,video,2018-04-25 07:06:00,214,462,167,143,69,0,0,2,0,214,0,843,0.30952380952380953,0.1981020166073547,99.06542056074767,0.9345794392523363,7,Wednesday,2018-04,17,False,Morning,High,False
4571,video,2018-04-25 07:12:00,1412,1247,739,1117,265,10,18,0,2,1412,0,3398,0.8957497995188453,0.21748087110064743,98.58356940509914,0.141643059490085,7,Wednesday,2018-04,17,False,Morning,High,True
4570,video,2018-04-25 07:54:00,153,0,12,150,2,1,0,0,0,153,0,165,0.0,0.07272727272727272,100.0,0.0,7,Wednesday,2018-04,17,False,Morning,Medium,False
4088,video,2018-04-25 08:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,Wednesday,2018-04,17,False,Morning,Low,False
2849,photo,2018-04-25 08:24:00,13,0,0,13,0,0,0,0,0,13,0,13,0.0,0.0,100.0,0.0,8,Wednesday,2018-04,17,False,Morning,Low,False
4569,video,2018-04-25 08:30:00,1166,878,254,825,320,8,9,3,1,1166,0,2298,0.9396355353075171,0.11053089643167972,98.88507718696398,0.34305317324185247,8,Wednesday,2018-04,17,False,Morning,High,True
4568,video,2018-04-25 08:35:00,352,3,35,349,3,0,0,0,0,352,0,390,116.33333333333333,0.08974358974358974,100.0,0.0,8,Wednesday,2018-04,17,False,Morning,High,False
2848,photo,2018-04-25 09:58:00,9,4,0,9,0,0,0,0,0,9,0,13,2.25,0.0,100.0,0.0,9,Wednesday,2018-04,17,False,Morning,Low,False
5213,video,2018-04-26 01:04:00,303,604,291,198,100,3,1,1,0,303,0,1198,0.32781456953642385,0.24290484140233723,99.33993399339934,0.33003300330033003,1,Thursday,2018-04,17,False,Overnight,High,True
3903,photo,2018-04-26 05:31:00,581,20,0,545,6,28,1,1,0,581,0,601,27.25,0.0,99.65576592082617,0.17211703958691912,5,Thursday,2018-04,17,False,Overnight,High,False
6353,photo,2018-04-26 06:20:00,123,25,28,123,0,0,0,0,0,123,0,176,4.92,0.1590909090909091,100.0,0.0,6,Thursday,2018-04,17,False,Morning,Medium,False
5212,video,2018-04-26 07:03:00,218,635,349,163,52,1,1,0,1,218,0,1202,0.2566929133858268,0.29034941763727123,99.08256880733946,0.45871559633027525,7,Thursday,2018-04,17,False,Morning,High,True
4087,video,2018-04-26 07:19:00,2,0,0,2,0,0,0,0,0,2,0,2,0.0,0.0,100.0,0.0,7,Thursday,2018-04,17,False,Morning,Low,False
2847,photo,2018-04-26 08:15:00,5,1,0,5,0,0,0,0,0,5,0,6,5.0,0.0,100.0,0.0,8,Thursday,2018-04,17,False,Morning,Low,False
2846,photo,2018-04-26 08:56:00,11,3,0,11,0,0,0,0,0,11,0,14,3.6666666666666665,0.0,100.0,0.0,8,Thursday,2018-04,17,False,Morning,Low,False
6244,photo,2018-04-26 19:00:00,2635,308,11,2605,19,11,0,0,0,2635,0,2954,8.457792207792208,0.003723764387271496,100.0,0.0,19,Thursday,2018-04,17,False,Evening,High,True
6193,photo,2018-04-26 19:00:00,2635,308,11,2605,19,11,0,0,0,2635,0,2954,8.457792207792208,0.003723764387271496,100.0,0.0,19,Thursday,2018-04,17,False,Evening,High,True
5211,photo,2018-04-26 22:28:00,23,0,0,22,1,0,0,0,0,23,0,23,0.0,0.0,100.0,0.0,22,Thursday,2018-04,17,False,Night,Low,False
2845,video,2018-04-27 00:50:00,358,1268,186,280,73,1,3,1,0,358,0,1812,0.22082018927444794,0.10264900662251655,98.88268156424581,0.27932960893854747,0,Friday,2018-04,17,False,Overnight,High,True
5210,video,2018-04-27 00:58:00,245,305,185,209,35,1,0,0,0,245,0,735,0.6852459016393443,0.25170068027210885,100.0,0.0,0,Friday,2018-04,17,False,Overnight,High,False
2844,photo,2018-04-27 02:45:00,25,0,0,25,0,0,0,0,0,25,0,25,0.0,0.0,100.0,0.0,2,Friday,2018-04,17,False,Overnight,Low,False
2843,photo,2018-04-27 02:58:00,85,6,1,85,0,0,0,0,0,85,0,92,14.166666666666666,0.010869565217391304,100.0,0.0,2,Friday,2018-04,17,False,Overnight,Medium,False
2842,photo,2018-04-27 05:53:00,598,37,10,586,9,3,0,0,0,598,0,645,15.837837837837839,0.015503875968992248,100.0,0.0,5,Friday,2018-04,17,False,Overnight,High,False
6352,photo,2018-04-27 06:44:00,93,54,0,91,2,0,0,0,0,93,0,147,1.6851851851851851,0.0,100.0,0.0,6,Friday,2018-04,17,False,Morning,Medium,False
5209,video,2018-04-27 06:58:00,219,437,247,146,70,1,2,0,0,219,0,903,0.3340961098398169,0.27353266888150607,99.08675799086758,0.0,6,Friday,2018-04,17,False,Morning,High,False
5208,photo,2018-04-27 07:16:00,40,0,2,40,0,0,0,0,0,40,0,42,0.0,0.047619047619047616,100.0,0.0,7,Friday,2018-04,17,False,Morning,Medium,False
2841,photo,2018-04-27 07:26:00,8,0,0,7,1,0,0,0,0,8,0,8,0.0,0.0,100.0,0.0,7,Friday,2018-04,17,False,Morning,Low,False
5207,photo,2018-04-27 07:49:00,40,2,0,39,1,0,0,0,0,40,0,42,19.5,0.0,100.0,0.0,7,Friday,2018-04,17,False,Morning,Medium,False
2840,photo,2018-04-27 07:56:00,3,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,100.0,0.0,7,Friday,2018-04,17,False,Morning,Low,False
2839,photo,2018-04-27 08:22:00,5,4,0,5,0,0,0,0,0,5,0,9,1.25,0.0,100.0,0.0,8,Friday,2018-04,17,False,Morning,Low,False
6351,video,2018-04-27 08:52:00,256,1435,429,217,34,4,0,1,0,256,0,2120,0.15121951219512195,0.20235849056603775,99.609375,0.390625,8,Friday,2018-04,17,False,Morning,High,True
3902,photo,2018-04-27 13:33:00,293,0,1,286,7,0,0,0,0,293,0,294,0.0,0.003401360544217687,100.0,0.0,13,Friday,2018-04,17,False,Afternoon,High,False
6192,photo,2018-04-27 23:27:00,360,22,10,347,2,5,0,6,0,360,0,392,15.772727272727273,0.025510204081632654,98.33333333333333,1.6666666666666667,23,Friday,2018-04,17,False,Night,High,False
6243,photo,2018-04-27 23:27:00,360,22,10,347,2,5,0,6,0,360,0,392,15.772727272727273,0.025510204081632654,98.33333333333333,1.6666666666666667,23,Friday,2018-04,17,False,Night,High,False
2838,status,2018-04-27 23:37:00,114,81,0,114,0,0,0,0,0,114,0,195,1.4074074074074074,0.0,100.0,0.0,23,Friday,2018-04,17,False,Night,Medium,False
2837,photo,2018-04-28 00:09:00,10,1,0,10,0,0,0,0,0,10,0,11,10.0,0.0,100.0,0.0,0,Saturday,2018-04,17,True,Overnight,Low,False
5206,video,2018-04-28 00:58:00,213,305,221,123,86,1,2,0,1,213,0,739,0.40327868852459015,0.29905277401894453,98.59154929577466,0.4694835680751174,0,Saturday,2018-04,17,True,Overnight,High,False
4086,video,2018-04-28 01:12:00,2,0,0,2,0,0,0,0,0,2,0,2,0.0,0.0,100.0,0.0,1,Saturday,2018-04,17,True,Overnight,Low,False
5205,photo,2018-04-28 01:13:00,24,0,2,24,0,0,0,0,0,24,0,26,0.0,0.07692307692307693,100.0,0.0,1,Saturday,2018-04,17,True,Overnight,Low,False
4567,status,2018-04-28 04:26:00,701,57,0,695,2,4,0,0,0,701,0,758,12.192982456140351,0.0,100.0,0.0,4,Saturday,2018-04,17,True,Overnight,High,False
2836,video,2018-04-28 04:58:00,231,461,74,180,50,0,1,0,0,231,0,766,0.39045553145336226,0.09660574412532637,99.56709956709958,0.0,4,Saturday,2018-04,17,True,Overnight,High,False
2835,photo,2018-04-28 05:56:00,12,0,0,12,0,0,0,0,0,12,0,12,0.0,0.0,100.0,0.0,5,Saturday,2018-04,17,True,Overnight,Low,False
2834,photo,2018-04-28 06:49:00,62,2,0,61,1,0,0,0,0,62,0,64,30.5,0.0,100.0,0.0,6,Saturday,2018-04,17,True,Morning,Medium,False
5204,video,2018-04-28 07:00:00,92,182,122,61,29,2,0,0,0,92,0,396,0.33516483516483514,0.30808080808080807,100.0,0.0,7,Saturday,2018-04,17,True,Morning,High,False
4566,video,2018-04-28 07:24:00,2237,2571,815,1591,376,252,15,1,2,2237,0,5623,0.6188253597821859,0.1449404232616041,99.1953509164059,0.13410818059901655,7,Saturday,2018-04,17,True,Morning,High,True
2833,photo,2018-04-28 07:51:00,46,0,0,45,1,0,0,0,0,46,0,46,0.0,0.0,100.0,0.0,7,Saturday,2018-04,17,True,Morning,Medium,False
2832,photo,2018-04-28 08:07:00,114,1,1,112,0,2,0,0,0,114,0,116,112.0,0.008620689655172414,100.0,0.0,8,Saturday,2018-04,17,True,Morning,Medium,False
2831,photo,2018-04-28 08:27:00,210,1,9,206,3,1,0,0,0,210,0,220,206.0,0.04090909090909091,100.0,0.0,8,Saturday,2018-04,17,True,Morning,High,False
2830,photo,2018-04-28 08:55:00,8,0,0,8,0,0,0,0,0,8,0,8,0.0,0.0,100.0,0.0,8,Saturday,2018-04,17,True,Morning,Low,False
4565,video,2018-04-28 09:15:00,1517,1132,318,1348,145,12,7,1,4,1517,0,2967,1.1908127208480566,0.10717896865520728,99.2089650626236,0.3295978905735003,9,Saturday,2018-04,17,True,Morning,High,True
4564,status,2018-04-28 09:59:00,464,13,2,450,4,2,0,8,0,464,0,479,34.61538461538461,0.0041753653444676405,98.27586206896551,1.7241379310344827,9,Saturday,2018-04,17,True,Morning,High,False
6350,photo,2018-04-28 11:18:00,123,166,16,114,9,0,0,0,0,123,0,305,0.6867469879518072,0.05245901639344262,100.0,0.0,11,Saturday,2018-04,17,True,Morning,High,False
2829,status,2018-04-28 21:32:00,117,98,1,117,0,0,0,0,0,117,0,216,1.1938775510204083,0.004629629629629629,100.0,0.0,21,Saturday,2018-04,17,True,Night,Medium,False
2828,video,2018-04-28 23:31:00,247,828,174,182,55,0,5,5,0,247,0,1249,0.21980676328502416,0.13931144915932747,95.95141700404858,2.0242914979757085,23,Saturday,2018-04,17,True,Night,High,True
2827,photo,2018-04-29 00:38:00,20,0,0,20,0,0,0,0,0,20,0,20,0.0,0.0,100.0,0.0,0,Sunday,2018-04,17,True,Overnight,Low,False
5203,video,2018-04-29 00:59:00,221,388,225,115,100,2,4,0,0,221,0,834,0.2963917525773196,0.2697841726618705,98.19004524886877,0.0,0,Sunday,2018-04,17,True,Overnight,High,False
2826,video,2018-04-29 02:44:00,211,859,109,169,34,4,1,2,1,211,0,1179,0.19674039580908032,0.09245122985581,98.10426540284361,1.4218009478672986,2,Sunday,2018-04,17,True,Overnight,High,True
2825,photo,2018-04-29 03:56:00,8,3,1,8,0,0,0,0,0,8,0,12,2.6666666666666665,0.08333333333333333,100.0,0.0,3,Sunday,2018-04,17,True,Overnight,Low,False
2824,photo,2018-04-29 06:58:00,5,3,0,5,0,0,0,0,0,5,0,8,1.6666666666666667,0.0,100.0,0.0,6,Sunday,2018-04,17,True,Morning,Low,False
5202,video,2018-04-29 07:02:00,150,354,175,88,57,1,3,0,1,150,0,679,0.24858757062146894,0.25773195876288657,97.33333333333334,0.6666666666666667,7,Sunday,2018-04,17,True,Morning,High,False
6349,photo,2018-04-29 07:30:00,50,20,6,47,3,0,0,0,0,50,0,76,2.35,0.07894736842105263,100.0,0.0,7,Sunday,2018-04,17,True,Morning,Medium,False
4563,video,2018-04-29 07:32:00,2173,2925,818,1739,403,7,17,1,6,2173,0,5916,0.5945299145299145,0.13826910074374577,98.89553612517257,0.32213529682466635,7,Sunday,2018-04,17,True,Morning,High,True
5201,photo,2018-04-29 07:37:00,29,0,0,29,0,0,0,0,0,29,0,29,0.0,0.0,100.0,0.0,7,Sunday,2018-04,17,True,Morning,Medium,False
6348,photo,2018-04-29 07:59:00,27,0,0,24,1,2,0,0,0,27,0,27,0.0,0.0,100.0,0.0,7,Sunday,2018-04,17,True,Morning,Low,False
2823,photo,2018-04-29 08:19:00,62,0,0,62,0,0,0,0,0,62,0,62,0.0,0.0,100.0,0.0,8,Sunday,2018-04,17,True,Morning,Medium,False
2822,status,2018-04-29 08:30:00,71,59,2,70,1,0,0,0,0,71,0,132,1.1864406779661016,0.015151515151515152,100.0,0.0,8,Sunday,2018-04,17,True,Morning,Medium,False
6347,photo,2018-04-29 08:40:00,39,4,0,35,4,0,0,0,0,39,0,43,8.75,0.0,100.0,0.0,8,Sunday,2018-04,17,True,Morning,Medium,False
2821,photo,2018-04-29 08:52:00,28,1,0,27,1,0,0,0,0,28,0,29,27.0,0.0,100.0,0.0,8,Sunday,2018-04,17,True,Morning,Medium,False
2820,photo,2018-04-29 09:08:00,64,2,0,62,0,2,0,0,0,64,0,66,31.0,0.0,100.0,0.0,9,Sunday,2018-04,17,True,Morning,Medium,False
2819,photo,2018-04-29 10:41:00,8,6,0,8,0,0,0,0,0,8,0,14,1.3333333333333333,0.0,100.0,0.0,10,Sunday,2018-04,17,True,Morning,Low,False
6346,photo,2018-04-29 11:13:00,122,71,65,117,5,0,0,0,0,122,0,258,1.647887323943662,0.25193798449612403,100.0,0.0,11,Sunday,2018-04,17,True,Morning,High,False
2818,link,2018-04-29 20:41:00,52,26,1,52,0,0,0,0,0,52,0,79,2.0,0.012658227848101266,100.0,0.0,20,Sunday,2018-04,17,True,Evening,Medium,False
4562,status,2018-04-29 21:26:00,333,27,0,330,0,3,0,0,0,333,0,360,12.222222222222221,0.0,100.0,0.0,21,Sunday,2018-04,17,True,Night,High,False
4561,status,2018-04-29 21:27:00,386,19,1,383,2,1,0,0,0,386,0,406,20.157894736842106,0.0024630541871921183,100.0,0.0,21,Sunday,2018-04,17,True,Night,High,False
5200,video,2018-04-30 01:04:00,145,402,153,86,57,0,1,0,1,145,0,700,0.21393034825870647,0.21857142857142858,98.62068965517241,0.6896551724137931,1,Monday,2018-04,18,False,Overnight,High,False
2817,photo,2018-04-30 02:50:00,14,2,0,14,0,0,0,0,0,14,0,16,7.0,0.0,100.0,0.0,2,Monday,2018-04,18,False,Overnight,Low,False
6191,status,2018-04-30 06:20:00,237,67,1,233,3,1,0,0,0,237,0,305,3.4776119402985075,0.003278688524590164,100.0,0.0,6,Monday,2018-04,18,False,Morning,High,False
6242,status,2018-04-30 06:20:00,237,67,1,233,3,1,0,0,0,237,0,305,3.4776119402985075,0.003278688524590164,100.0,0.0,6,Monday,2018-04,18,False,Morning,High,False
4560,video,2018-04-30 07:19:00,1841,1389,526,1513,299,13,12,0,4,1841,0,3756,1.0892728581713462,0.14004259850905218,99.13090711569798,0.21727322107550243,7,Monday,2018-04,18,False,Morning,High,True
5199,video,2018-04-30 07:20:00,212,342,120,168,42,1,1,0,0,212,0,674,0.49122807017543857,0.17804154302670624,99.52830188679245,0.0,7,Monday,2018-04,18,False,Morning,High,False
5198,photo,2018-04-30 07:57:00,51,0,0,51,0,0,0,0,0,51,0,51,0.0,0.0,100.0,0.0,7,Monday,2018-04,18,False,Morning,Medium,False
6345,video,2018-04-30 07:58:00,51,80,15,45,5,1,0,0,0,51,0,146,0.5625,0.10273972602739725,100.0,0.0,7,Monday,2018-04,18,False,Morning,Medium,False
4559,video,2018-04-30 08:26:00,1203,647,241,1042,145,7,8,0,1,1203,0,2091,1.6105100463678517,0.11525585844093734,99.25187032418953,0.0831255195344971,8,Monday,2018-04,18,False,Morning,High,True
2816,photo,2018-04-30 10:53:00,3,0,0,3,0,0,0,0,0,3,0,3,0.0,0.0,100.0,0.0,10,Monday,2018-04,18,False,Morning,Low,False
2815,photo,2018-04-30 23:57:00,45,2,0,44,1,0,0,0,0,45,0,47,22.0,0.0,100.0,0.0,23,Monday,2018-04,18,False,Night,Medium,False
2814,photo,2018-04-30 23:59:00,57,0,0,55,1,1,0,0,0,57,0,57,0.0,0.0,100.0,0.0,23,Monday,2018-04,18,False,Night,Medium,False
5197,video,2018-05-01 01:01:00,263,353,198,209,52,1,1,0,0,263,0,814,0.5920679886685553,0.24324324324324326,99.61977186311786,0.0,1,Tuesday,2018-05,18,False,Overnight,High,False
6344,photo,2018-05-01 01:18:00,34,5,0,33,1,0,0,0,0,34,0,39,6.6,0.0,100.0,0.0,1,Tuesday,2018-05,18,False,Overnight,Medium,False
2813,photo,2018-05-01 02:39:00,14,0,0,14,0,0,0,0,0,14,0,14,0.0,0.0,100.0,0.0,2,Tuesday,2018-05,18,False,Overnight,Low,False
2812,photo,2018-05-01 03:33:00,4,0,0,4,0,0,0,0,0,4,0,4,0.0,0.0,100.0,0.0,3,Tuesday,2018-05,18,False,Overnight,Low,False
2811,photo,2018-05-01 05:38:00,19,4,0,19,0,0,0,0,0,19,0,23,4.75,0.0,100.0,0.0,5,Tuesday,2018-05,18,False,Overnight,Low,False
5196,video,2018-05-01 07:06:00,197,324,163,158,37,1,1,0,0,197,0,684,0.4876543209876543,0.23830409356725146,99.49238578680203,0.0,7,Tuesday,2018-05,18,False,Morning,High,False
2810,photo,2018-05-01 07:27:00,148,15,1,140,2,6,0,0,0,148,0,164,9.333333333333334,0.006097560975609756,100.0,0.0,7,Tuesday,2018-05,18,False,Morning,Medium,False
6343,video,2018-05-01 08:38:00,246,2373,475,108,130,5,2,1,0,246,0,3094,0.045512010113780026,0.1535229476405947,98.78048780487805,0.40650406504065045,8,Tuesday,2018-05,18,False,Morning,High,True
